1519168544,cURL_get,"TwitchPress Error 0: ",,,,X,1,1,,,100
1519168544,cURL_get,"TwitchPress HTTPDStatus: 404 - The requested resource could not be found but may be available in the future. Subsequent requests by the client are permissible. For example, the channel, user, or relationship could not be found.",,,,X,1,1,,,100
1519170804,check_application_token,"Invalid app token",,,,X,1,1,,,100
1519170805,request_app_access_token,"Access token returned. Requesting function was set_application_credentials + establish_application_token() and the token is 63ru2kj7fedu181q94w1f2lwa4ryks.",,,,X,1,1,,,100
1519170806,check_application_token,"Invalid app token",,,,X,1,1,,,100
1519170807,request_app_access_token,"Access token returned. Requesting function was installation + establish_application_token() and the token is jb0ohexjyl891up9lkgjz11f88j8g5.",,,,X,1,1,,,100
1519170807,check_application_token,"Invalid app token",,,,X,1,1,,,100
1519170808,request_app_access_token,"Access token returned. Requesting function was set_application_credentials + establish_application_token() and the token is o4hustbcrsqe3664lt6jzxv6hbh6g3.",,,,X,1,1,,,100
1519170808,cURL_post,"TwitchPress HTTPDStatus: 400 - Request Not Valid. Something is wrong with the request due to an apparent client error e.g. malformed request syntax, size too large, invalid request message framing, or deceptive request routing.",,,,X,1,1,,,100
1519170808,request_user_access_token,"No access token returned: Requesting function is establish_user_token()",,,,X,1,1,,,100
1519170809,cURL_get,"TwitchPress HTTPDStatus: 401 - The OAuth token does not have the correct scope or does not have the required permission on behalf of the specified user.",,,,X,1,1,,,100
1519170809,check_application_token,"Invalid app token",,,,X,1,1,,,100
1519170810,request_app_access_token,"Access token returned. Requesting function was set_application_credentials + establish_application_token() and the token is ag766p6ukbwznwgwsi01k8f5cm1osa.",,,,X,1,1,,,100
1519170810,check_application_token,"Invalid app token",,,,X,1,1,,,100
1519170811,request_app_access_token,"Access token returned. Requesting function was app_status + establish_application_token() and the token is p2hdwggdpm1l6683z96i7dx9eeh647.",,,,X,1,1,,,100
1519170812,check_application_token,"Invalid app token",,,,X,1,1,,,100
1519170812,request_app_access_token,"Access token returned. Requesting function was set_application_credentials + establish_application_token() and the token is p8qi0kb16naic9n3sqi390lismbuoy.",,,,X,1,1,,,100
