1518566040,request_app_access_token,"No access token returned: Requesting function is set_application_credentials + establish_application_token()",,,,X,1,1,,,100
1518566040,twitchpressscopenotpermittedbyuser,"TwitchPress requires visitor scope: channel_check_subscription for function getUserSubscription()",,,,X,1,1,,,100,
1518566040,cURL_get,"TwitchPress HTTPDStatus: 400 - Request Not Valid. Something is wrong with the request due to an apparent client error e.g. malformed request syntax, size too large, invalid request message framing, or deceptive request routing.",,,,X,1,1,,,100
1518566064,cURL_get,"TwitchPress HTTPDStatus: 400 - Request Not Valid. Something is wrong with the request due to an apparent client error e.g. malformed request syntax, size too large, invalid request message framing, or deceptive request routing.",,,,X,1,1,,,100
1518566064,check_application_token,"Invalid app token",,,,X,1,1,,,100
1518566065,cURL_post,"TwitchPress HTTPDStatus: 400 - Request Not Valid. Something is wrong with the request due to an apparent client error e.g. malformed request syntax, size too large, invalid request message framing, or deceptive request routing.",,,,X,1,1,,,100
1518566065,request_app_access_token,"No access token returned: Requesting function is set_application_credentials + establish_application_token()",,,,X,1,1,,,100
1518566065,twitchpressscopenotpermittedbyuser,"TwitchPress requires visitor scope: channel_check_subscription for function getUserSubscription()",,,,X,1,1,,,100,
1518566065,cURL_get,"TwitchPress HTTPDStatus: 400 - Request Not Valid. Something is wrong with the request due to an apparent client error e.g. malformed request syntax, size too large, invalid request message framing, or deceptive request routing.",,,,X,1,1,,,100
1518566066,cURL_get,"TwitchPress HTTPDStatus: 400 - Request Not Valid. Something is wrong with the request due to an apparent client error e.g. malformed request syntax, size too large, invalid request message framing, or deceptive request routing.",,,,X,1,1,,,100
1518566066,check_application_token,"Invalid app token",,,,X,1,1,,,100
1518566066,cURL_post,"TwitchPress HTTPDStatus: 400 - Request Not Valid. Something is wrong with the request due to an apparent client error e.g. malformed request syntax, size too large, invalid request message framing, or deceptive request routing.",,,,X,1,1,,,100
1518566066,request_app_access_token,"No access token returned: Requesting function is set_application_credentials + establish_application_token()",,,,X,1,1,,,100
1518566066,twitchpressscopenotpermittedbyuser,"TwitchPress requires visitor scope: channel_check_subscription for function getUserSubscription()",,,,X,1,1,,,100,
1518566066,cURL_get,"TwitchPress HTTPDStatus: 400 - Request Not Valid. Something is wrong with the request due to an apparent client error e.g. malformed request syntax, size too large, invalid request message framing, or deceptive request routing.",,,,X,1,1,,,100
1518566091,cURL_get,"TwitchPress HTTPDStatus: 400 - Request Not Valid. Something is wrong with the request due to an apparent client error e.g. malformed request syntax, size too large, invalid request message framing, or deceptive request routing.",,,,X,1,1,,,100
1518566091,check_application_token,"Invalid app token",,,,X,1,1,,,100
1518566091,cURL_post,"TwitchPress HTTPDStatus: 400 - Request Not Valid. Something is wrong with the request due to an apparent client error e.g. malformed request syntax, size too large, invalid request message framing, or deceptive request routing.",,,,X,1,1,,,100
1518566091,request_app_access_token,"No access token returned: Requesting function is set_application_credentials + establish_application_token()",,,,X,1,1,,,100
1518566091,twitchpressscopenotpermittedbyuser,"TwitchPress requires visitor scope: channel_check_subscription for function getUserSubscription()",,,,X,1,1,,,100,
1518566091,cURL_get,"TwitchPress HTTPDStatus: 400 - Request Not Valid. Something is wrong with the request due to an apparent client error e.g. malformed request syntax, size too large, invalid request message framing, or deceptive request routing.",,,,X,1,1,,,100
1518566092,cURL_get,"TwitchPress HTTPDStatus: 400 - Request Not Valid. Something is wrong with the request due to an apparent client error e.g. malformed request syntax, size too large, invalid request message framing, or deceptive request routing.",,,,X,1,1,,,100
1518566092,check_application_token,"Invalid app token",,,,X,1,1,,,100
1518566092,cURL_post,"TwitchPress HTTPDStatus: 400 - Request Not Valid. Something is wrong with the request due to an apparent client error e.g. malformed request syntax, size too large, invalid request message framing, or deceptive request routing.",,,,X,1,1,,,100
1518566092,request_app_access_token,"No access token returned: Requesting function is set_application_credentials + establish_application_token()",,,,X,1,1,,,100
1518566092,twitchpressscopenotpermittedbyuser,"TwitchPress requires visitor scope: channel_check_subscription for function getUserSubscription()",,,,X,1,1,,,100,
1518566093,cURL_get,"TwitchPress HTTPDStatus: 400 - Request Not Valid. Something is wrong with the request due to an apparent client error e.g. malformed request syntax, size too large, invalid request message framing, or deceptive request routing.",,,,X,1,1,,,100
1518566098,cURL_get,"TwitchPress HTTPDStatus: 400 - Request Not Valid. Something is wrong with the request due to an apparent client error e.g. malformed request syntax, size too large, invalid request message framing, or deceptive request routing.",,,,X,1,1,,,100
1518566098,check_application_token,"Invalid app token",,,,X,1,1,,,100
1518566098,cURL_post,"TwitchPress HTTPDStatus: 400 - Request Not Valid. Something is wrong with the request due to an apparent client error e.g. malformed request syntax, size too large, invalid request message framing, or deceptive request routing.",,,,X,1,1,,,100
1518566098,request_app_access_token,"No access token returned: Requesting function is set_application_credentials + establish_application_token()",,,,X,1,1,,,100
1518566098,twitchpressscopenotpermittedbyuser,"TwitchPress requires visitor scope: channel_check_subscription for function getUserSubscription()",,,,X,1,1,,,100,
1518566098,cURL_get,"TwitchPress HTTPDStatus: 400 - Request Not Valid. Something is wrong with the request due to an apparent client error e.g. malformed request syntax, size too large, invalid request message framing, or deceptive request routing.",,,,X,1,1,,,100
1518566099,cURL_get,"TwitchPress HTTPDStatus: 400 - Request Not Valid. Something is wrong with the request due to an apparent client error e.g. malformed request syntax, size too large, invalid request message framing, or deceptive request routing.",,,,X,1,1,,,100
1518566099,check_application_token,"Invalid app token",,,,X,1,1,,,100
1518566099,cURL_post,"TwitchPress HTTPDStatus: 400 - Request Not Valid. Something is wrong with the request due to an apparent client error e.g. malformed request syntax, size too large, invalid request message framing, or deceptive request routing.",,,,X,1,1,,,100
1518566099,request_app_access_token,"No access token returned: Requesting function is set_application_credentials + establish_application_token()",,,,X,1,1,,,100
1518566099,twitchpressscopenotpermittedbyuser,"TwitchPress requires visitor scope: channel_check_subscription for function getUserSubscription()",,,,X,1,1,,,100,
1518566100,cURL_get,"TwitchPress HTTPDStatus: 400 - Request Not Valid. Something is wrong with the request due to an apparent client error e.g. malformed request syntax, size too large, invalid request message framing, or deceptive request routing.",,,,X,1,1,,,100
